sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
28;DHT22;8;-1.306;36.733;2017-10-01T07:31:58.629600+00:00;humidity;51.80
28;DHT22;8;-1.306;36.733;2017-10-01T07:31:58.629600+00:00;temperature;21.70
27;SDS011;8;-1.306;36.733;2017-10-01T07:34:27.105994+00:00;P2;6.93
27;SDS011;8;-1.306;36.733;2017-10-01T07:34:27.105994+00:00;P1;17.40
28;DHT22;8;-1.306;36.733;2017-10-01T07:34:28.702655+00:00;humidity;52.00
28;DHT22;8;-1.306;36.733;2017-10-01T07:34:28.702655+00:00;temperature;21.70
27;SDS011;8;-1.306;36.733;2017-10-01T07:36:56.947353+00:00;P2;5.40
27;SDS011;8;-1.306;36.733;2017-10-01T07:36:56.947353+00:00;P1;15.40
28;DHT22;8;-1.306;36.733;2017-10-01T07:36:58.800171+00:00;humidity;52.40
28;DHT22;8;-1.306;36.733;2017-10-01T07:36:58.800171+00:00;temperature;21.80
27;SDS011;8;-1.306;36.733;2017-10-01T07:39:27.915410+00:00;P2;6.30
27;SDS011;8;-1.306;36.733;2017-10-01T07:39:27.915410+00:00;P1;11.53
28;DHT22;8;-1.306;36.733;2017-10-01T07:39:30.189860+00:00;humidity;52.30
28;DHT22;8;-1.306;36.733;2017-10-01T07:39:30.189860+00:00;temperature;21.80
3;SDS011;6;-1.259;36.799;2017-10-01T07:39:47.156567+00:00;P2;6.70
3;SDS011;6;-1.259;36.799;2017-10-01T07:39:47.156567+00:00;P1;11.33
24;DHT22;6;-1.259;36.799;2017-10-01T07:39:48.456485+00:00;humidity;49.70
24;DHT22;6;-1.259;36.799;2017-10-01T07:39:48.456485+00:00;temperature;23.60
27;SDS011;8;-1.306;36.733;2017-10-01T07:41:59.442500+00:00;P2;5.97
27;SDS011;8;-1.306;36.733;2017-10-01T07:41:59.442500+00:00;P1;13.27
28;DHT22;8;-1.306;36.733;2017-10-01T07:42:01.665834+00:00;humidity;52.10
28;DHT22;8;-1.306;36.733;2017-10-01T07:42:01.665834+00:00;temperature;21.90
3;SDS011;6;-1.259;36.799;2017-10-01T07:42:16.069610+00:00;P2;5.93
3;SDS011;6;-1.259;36.799;2017-10-01T07:42:16.069610+00:00;P1;11.20
24;DHT22;6;-1.259;36.799;2017-10-01T07:42:17.334263+00:00;humidity;50.20
24;DHT22;6;-1.259;36.799;2017-10-01T07:42:17.334263+00:00;temperature;23.60
27;SDS011;8;-1.306;36.733;2017-10-01T07:44:30.387257+00:00;P2;5.40
27;SDS011;8;-1.306;36.733;2017-10-01T07:44:30.387257+00:00;P1;10.10
28;DHT22;8;-1.306;36.733;2017-10-01T07:44:31.807163+00:00;humidity;51.70
28;DHT22;8;-1.306;36.733;2017-10-01T07:44:31.807163+00:00;temperature;21.90
3;SDS011;6;-1.259;36.799;2017-10-01T07:44:44.850875+00:00;P2;7.20
3;SDS011;6;-1.259;36.799;2017-10-01T07:44:44.850875+00:00;P1;13.83
24;DHT22;6;-1.259;36.799;2017-10-01T07:44:46.101806+00:00;humidity;49.50
24;DHT22;6;-1.259;36.799;2017-10-01T07:44:46.101806+00:00;temperature;23.70
27;SDS011;8;-1.306;36.733;2017-10-01T07:47:01.517451+00:00;P2;7.27
27;SDS011;8;-1.306;36.733;2017-10-01T07:47:01.517451+00:00;P1;16.00
28;DHT22;8;-1.306;36.733;2017-10-01T07:47:02.902848+00:00;humidity;51.70
28;DHT22;8;-1.306;36.733;2017-10-01T07:47:02.902848+00:00;temperature;22.10
3;SDS011;6;-1.259;36.799;2017-10-01T07:47:13.715780+00:00;P2;5.53
3;SDS011;6;-1.259;36.799;2017-10-01T07:47:13.715780+00:00;P1;12.07
24;DHT22;6;-1.259;36.799;2017-10-01T07:47:14.985647+00:00;humidity;49.50
24;DHT22;6;-1.259;36.799;2017-10-01T07:47:14.985647+00:00;temperature;23.90
27;SDS011;8;-1.306;36.733;2017-10-01T07:49:32.147566+00:00;P2;5.83
27;SDS011;8;-1.306;36.733;2017-10-01T07:49:32.147566+00:00;P1;13.43
28;DHT22;8;-1.306;36.733;2017-10-01T07:49:34.077279+00:00;humidity;51.50
28;DHT22;8;-1.306;36.733;2017-10-01T07:49:34.077279+00:00;temperature;22.20
3;SDS011;6;-1.259;36.799;2017-10-01T07:49:42.487731+00:00;P2;4.73
3;SDS011;6;-1.259;36.799;2017-10-01T07:49:42.487731+00:00;P1;12.40
24;DHT22;6;-1.259;36.799;2017-10-01T07:49:43.760585+00:00;humidity;48.70
24;DHT22;6;-1.259;36.799;2017-10-01T07:49:43.760585+00:00;temperature;23.80
27;SDS011;8;-1.306;36.733;2017-10-01T07:52:02.878679+00:00;P2;5.83
27;SDS011;8;-1.306;36.733;2017-10-01T07:52:02.878679+00:00;P1;13.60
28;DHT22;8;-1.306;36.733;2017-10-01T07:52:04.489928+00:00;humidity;51.40
28;DHT22;8;-1.306;36.733;2017-10-01T07:52:04.489928+00:00;temperature;22.20
3;SDS011;6;-1.259;36.799;2017-10-01T07:52:11.258640+00:00;P2;4.83
3;SDS011;6;-1.259;36.799;2017-10-01T07:52:11.258640+00:00;P1;16.33
24;DHT22;6;-1.259;36.799;2017-10-01T07:52:12.641820+00:00;humidity;49.00
24;DHT22;6;-1.259;36.799;2017-10-01T07:52:12.641820+00:00;temperature;23.80
27;SDS011;8;-1.306;36.733;2017-10-01T07:54:32.798948+00:00;P2;11.70
27;SDS011;8;-1.306;36.733;2017-10-01T07:54:32.798948+00:00;P1;23.13
28;DHT22;8;-1.306;36.733;2017-10-01T07:54:35.199993+00:00;humidity;50.80
28;DHT22;8;-1.306;36.733;2017-10-01T07:54:35.199993+00:00;temperature;22.30
3;SDS011;6;-1.259;36.799;2017-10-01T07:54:40.245178+00:00;P2;5.47
3;SDS011;6;-1.259;36.799;2017-10-01T07:54:40.245178+00:00;P1;7.87
24;DHT22;6;-1.259;36.799;2017-10-01T07:54:41.512717+00:00;humidity;49.20
24;DHT22;6;-1.259;36.799;2017-10-01T07:54:41.512717+00:00;temperature;23.70
27;SDS011;8;-1.306;36.733;2017-10-01T07:57:03.727194+00:00;P2;5.17
27;SDS011;8;-1.306;36.733;2017-10-01T07:57:03.727194+00:00;P1;12.47
28;DHT22;8;-1.306;36.733;2017-10-01T07:57:05.286534+00:00;humidity;50.90
28;DHT22;8;-1.306;36.733;2017-10-01T07:57:05.286534+00:00;temperature;22.40
3;SDS011;6;-1.259;36.799;2017-10-01T07:57:08.982216+00:00;P2;5.37
3;SDS011;6;-1.259;36.799;2017-10-01T07:57:08.982216+00:00;P1;16.70
24;DHT22;6;-1.259;36.799;2017-10-01T07:57:10.313012+00:00;humidity;49.40
24;DHT22;6;-1.259;36.799;2017-10-01T07:57:10.313012+00:00;temperature;23.70
27;SDS011;8;-1.306;36.733;2017-10-01T07:59:34.167682+00:00;P2;6.27
27;SDS011;8;-1.306;36.733;2017-10-01T07:59:34.167682+00:00;P1;12.30
