sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
25;SDS011;7;-1.298;36.791;2017-11-01T05:07:11.110541+00:00;P1;9.37
25;SDS011;7;-1.298;36.791;2017-11-01T05:09:41.063651+00:00;P2;4.20
25;SDS011;7;-1.298;36.791;2017-11-01T05:09:41.063651+00:00;P1;15.30
25;SDS011;7;-1.298;36.791;2017-11-01T05:12:14.758384+00:00;P2;4.40
25;SDS011;7;-1.298;36.791;2017-11-01T05:12:14.758384+00:00;P1;12.33
25;SDS011;7;-1.298;36.791;2017-11-01T05:14:49.997323+00:00;P2;4.53
25;SDS011;7;-1.298;36.791;2017-11-01T05:14:49.997323+00:00;P1;12.43
25;SDS011;7;-1.298;36.791;2017-11-01T05:17:19.797449+00:00;P2;5.70
25;SDS011;7;-1.298;36.791;2017-11-01T05:17:19.797449+00:00;P1;19.70
25;SDS011;7;-1.298;36.791;2017-11-01T05:19:50.442842+00:00;P2;5.80
25;SDS011;7;-1.298;36.791;2017-11-01T05:19:50.442842+00:00;P1;16.43
25;SDS011;7;-1.298;36.791;2017-11-01T05:22:20.256693+00:00;P2;5.83
25;SDS011;7;-1.298;36.791;2017-11-01T05:22:20.256693+00:00;P1;14.73
25;SDS011;7;-1.298;36.791;2017-11-01T05:24:50.205460+00:00;P2;5.23
25;SDS011;7;-1.298;36.791;2017-11-01T05:24:50.205460+00:00;P1;10.07
25;SDS011;7;-1.298;36.791;2017-11-01T05:27:25.516804+00:00;P2;5.80
25;SDS011;7;-1.298;36.791;2017-11-01T05:27:25.516804+00:00;P1;12.47
25;SDS011;7;-1.298;36.791;2017-11-01T05:29:58.228413+00:00;P2;5.53
25;SDS011;7;-1.298;36.791;2017-11-01T05:29:58.228413+00:00;P1;13.70
25;SDS011;7;-1.298;36.791;2017-11-01T05:32:29.225765+00:00;P2;6.30
25;SDS011;7;-1.298;36.791;2017-11-01T05:32:29.225765+00:00;P1;12.60
25;SDS011;7;-1.298;36.791;2017-11-01T05:34:59.588182+00:00;P2;6.87
25;SDS011;7;-1.298;36.791;2017-11-01T05:34:59.588182+00:00;P1;12.80
25;SDS011;7;-1.298;36.791;2017-11-01T05:37:30.069735+00:00;P2;6.07
25;SDS011;7;-1.298;36.791;2017-11-01T05:37:30.069735+00:00;P1;12.83
25;SDS011;7;-1.298;36.791;2017-11-01T05:39:59.870708+00:00;P2;6.33
25;SDS011;7;-1.298;36.791;2017-11-01T05:39:59.870708+00:00;P1;12.03
25;SDS011;7;-1.298;36.791;2017-11-01T05:42:29.910112+00:00;P2;6.67
25;SDS011;7;-1.298;36.791;2017-11-01T05:42:29.910112+00:00;P1;17.67
25;SDS011;7;-1.298;36.791;2017-11-01T05:45:00.188411+00:00;P2;6.45
25;SDS011;7;-1.298;36.791;2017-11-01T05:45:00.188411+00:00;P1;14.10
25;SDS011;7;-1.298;36.791;2017-11-01T05:47:30.055037+00:00;P2;6.15
25;SDS011;7;-1.298;36.791;2017-11-01T05:47:30.055037+00:00;P1;14.48
25;SDS011;7;-1.298;36.791;2017-11-01T05:49:59.953414+00:00;P2;6.50
25;SDS011;7;-1.298;36.791;2017-11-01T05:49:59.953414+00:00;P1;12.15
25;SDS011;7;-1.298;36.791;2017-11-01T05:52:30.030619+00:00;P2;6.93
25;SDS011;7;-1.298;36.791;2017-11-01T05:52:30.030619+00:00;P1;9.80
25;SDS011;7;-1.298;36.791;2017-11-01T05:55:00.887911+00:00;P2;6.40
25;SDS011;7;-1.298;36.791;2017-11-01T05:55:00.887911+00:00;P1;12.80
25;SDS011;7;-1.298;36.791;2017-11-01T05:57:30.370009+00:00;P2;6.90
25;SDS011;7;-1.298;36.791;2017-11-01T05:57:30.370009+00:00;P1;16.63
25;SDS011;7;-1.298;36.791;2017-11-01T06:00:00.347181+00:00;P2;5.97
25;SDS011;7;-1.298;36.791;2017-11-01T06:00:00.347181+00:00;P1;13.70
25;SDS011;7;-1.298;36.791;2017-11-01T06:02:30.151874+00:00;P2;6.90
25;SDS011;7;-1.298;36.791;2017-11-01T06:02:30.151874+00:00;P1;12.50
25;SDS011;7;-1.298;36.791;2017-11-01T06:05:00.158684+00:00;P2;7.30
25;SDS011;7;-1.298;36.791;2017-11-01T06:05:00.158684+00:00;P1;16.77
25;SDS011;7;-1.298;36.791;2017-11-01T06:07:29.871011+00:00;P2;7.43
25;SDS011;7;-1.298;36.791;2017-11-01T06:07:29.871011+00:00;P1;13.23
25;SDS011;7;-1.298;36.791;2017-11-01T06:10:00.060196+00:00;P2;6.50
25;SDS011;7;-1.298;36.791;2017-11-01T06:10:00.060196+00:00;P1;11.80
